idAlu;idCur;nota
99991;191;8
99992;192;10
99993;193;6
99994;194;12
99995;195;8
99996;196;5
99997;197;3
99998;198;4
99999;199;9
100000;200;3
100001;1;10
100002;2;7
100003;3;8
100004;4;6
100005;5;10
100006;6;7
100007;7;8
100008;8;11
100009;9;11
100010;10;3
100011;11;4
100012;12;5
100013;13;12
100014;14;3
100015;15;3
100016;16;4
100017;17;7
100018;18;5
100019;19;6
100020;20;3
100021;21;9
100022;22;11
100023;23;3
100024;24;9
100025;25;9
100026;26;12
100027;27;6
100028;28;10
100029;29;9
100030;30;6
100031;31;9
100032;32;6
100033;33;5
100034;34;6
100035;35;12
100036;36;11
100037;37;10
100038;38;5
100039;39;4
100040;40;5
100041;41;4
100042;42;12
100043;43;7
100044;44;10
100045;45;4
100046;46;3
100047;47;12
100048;48;11
100049;49;11
100050;50;4
100051;51;7
100052;52;12
100053;53;3
100054;54;12
100055;55;6
100056;56;3
100057;57;5
100058;58;9
100059;59;9
100060;60;6
100061;61;6
100062;62;4
100063;63;11
100064;64;6
100065;65;11
100066;66;9
100067;67;5
100068;68;10
100069;69;3
100070;70;10
100071;71;12
100072;72;12
100073;73;7
100074;74;9
100075;75;8
100076;76;11
100077;77;5
100078;78;7
100079;79;8
100080;80;8
100081;81;11
100082;82;4
100083;83;9
100084;84;7
100085;85;3
100086;86;8
100087;87;3
100088;88;3
100089;89;11
100090;90;11
100091;91;6
100092;92;10
100093;93;9
100094;94;3
100095;95;10
100096;96;7
100097;97;10
100098;98;12
100099;99;4
100100;100;4
100101;101;4
100102;102;9
100103;103;8
100104;104;3
100105;105;12
100106;106;7
100107;107;5
100108;108;4
100109;109;12
100110;110;12
100111;111;6
100112;112;3
100113;113;5
100114;114;10
100115;115;7
100116;116;4
100117;117;12
100118;118;8
100119;119;6
100120;120;11
100121;121;6
100122;122;9
100123;123;6
100124;124;3
100125;125;4
100126;126;12
100127;127;11
100128;128;9
100129;129;4
100130;130;3
100131;131;3
100132;132;12
100133;133;4
100134;134;6
100135;135;7
100136;136;3
100137;137;6
100138;138;7
100139;139;3
100140;140;6
100141;141;8
100142;142;9
100143;143;12
100144;144;12
100145;145;7
100146;146;12
100147;147;9
100148;148;5
100149;149;12
100150;150;7
100151;151;9
100152;152;4
100153;153;4
100154;154;12
100155;155;9
100156;156;5
100157;157;5
100158;158;7
100159;159;6
100160;160;8
100161;161;6
100162;162;9
100163;163;3
100164;164;4
100165;165;4
100166;166;9
100167;167;5
100168;168;12
100169;169;4
100170;170;7
100171;171;10
100172;172;8
100173;173;6
100174;174;9
100175;175;10
100176;176;4
100177;177;7
100178;178;4
100179;179;11
100180;180;9
100181;181;7
100182;182;9
100183;183;7
100184;184;10
100185;185;10
100186;186;11
100187;187;11
100188;188;8
100189;189;3
100190;190;7
100191;191;7
100192;192;8
100193;193;10
100194;194;4
100195;195;5
100196;196;8
100197;197;11
100198;198;8
100199;199;8
100200;200;10
100201;1;9
100202;2;4
100203;3;6
100204;4;4
100205;5;6
100206;6;7
100207;7;11
100208;8;8
100209;9;8
100210;10;9
100211;11;8
100212;12;8
100213;13;12
100214;14;10
100215;15;6
100216;16;12
100217;17;11
100218;18;10
100219;19;4
100220;20;4
100221;21;8
100222;22;5
100223;23;3
100224;24;11
100225;25;8
100226;26;3
100227;27;8
100228;28;5
100229;29;10
100230;30;4
100231;31;7
100232;32;6
100233;33;5
100234;34;6
100235;35;5
100236;36;3
100237;37;7
100238;38;10
100239;39;5
100240;40;10
100241;41;5
100242;42;9
100243;43;12
100244;44;7
100245;45;7
100246;46;6
100247;47;8
100248;48;7
100249;49;10
100250;50;7
100251;51;9
100252;52;4
100253;53;4
100254;54;9
100255;55;7
100256;56;9
100257;57;6
100258;58;10
100259;59;11
100260;60;8
100261;61;9
100262;62;3
100263;63;10
100264;64;10
100265;65;12
100266;66;9
100267;67;3
100268;68;5
100269;69;4
100270;70;6
100271;71;5
100272;72;11
100273;73;7
100274;74;8
100275;75;12
100276;76;10
100277;77;4
100278;78;8
100279;79;10
100280;80;3
100281;81;10
100282;82;8
100283;83;10
100284;84;5
100285;85;5
100286;86;6
100287;87;6
100288;88;6
100289;89;9
100290;90;7
100291;91;8
100292;92;8
100293;93;12
100294;94;4
100295;95;4
100296;96;7
100297;97;11
100298;98;5
100299;99;10
100300;100;6
100301;101;12
100302;102;8
100303;103;7
100304;104;7
100305;105;5
100306;106;8
100307;107;9
100308;108;6
100309;109;11
100310;110;12
100311;111;9
100312;112;11
100313;113;8
100314;114;8
100315;115;3
100316;116;5
100317;117;8
100318;118;9
100319;119;12
100320;120;9
100321;121;7
100322;122;6
100323;123;8
100324;124;4
100325;125;11
100326;126;5
100327;127;11
100328;128;3
100329;129;4
100330;130;11
100331;131;11
100332;132;9
100333;133;4
100334;134;6
100335;135;10
100336;136;3
100337;137;12
100338;138;10
100339;139;3
100340;140;4
100341;141;3
100342;142;5
100343;143;6
100344;144;3
100345;145;3
100346;146;9
100347;147;11
100348;148;8
100349;149;4
100350;150;5
100351;151;9
100352;152;3
100353;153;9
100354;154;8
100355;155;4
100356;156;12
100357;157;6
100358;158;9
100359;159;3
100360;160;11
100361;161;7
100362;162;11
100363;163;5
100364;164;9
100365;165;6
100366;166;7
100367;167;8
100368;168;3
100369;169;4
100370;170;3
100371;171;8
100372;172;11
100373;173;3
100374;174;11
100375;175;8
100376;176;3
100377;177;6
100378;178;8
100379;179;11
100380;180;7
100381;181;4
100382;182;12
100383;183;3
100384;184;8
100385;185;7
100386;186;10
100387;187;7
100388;188;5
100389;189;8
100390;190;4
100391;191;5
100392;192;10
100393;193;8
100394;194;3
100395;195;11
100396;196;12
100397;197;7
100398;198;12
100399;199;7
100400;200;9
100401;1;6
100402;2;10
100403;3;5
100404;4;3
100405;5;11
100406;6;10
100407;7;6
100408;8;3
100409;9;4
100410;10;11
100411;11;9
100412;12;9
100413;13;9
100414;14;11
100415;15;3
100416;16;9
100417;17;6
100418;18;9
100419;19;9
100420;20;8
100421;21;8
100422;22;12
100423;23;12
100424;24;11
100425;25;3
100426;26;5
100427;27;8
100428;28;5
100429;29;12
100430;30;4
100431;31;10
100432;32;7
100433;33;12
100434;34;9
100435;35;10
100436;36;9
100437;37;7
100438;38;3
100439;39;11
100440;40;9
100441;41;6
100442;42;6
100443;43;8
100444;44;10
100445;45;7
100446;46;9
100447;47;6
100448;48;9
100449;49;10
100450;50;10
100451;51;11
100452;52;3
100453;53;6
100454;54;9
100455;55;9
100456;56;5
100457;57;4
100458;58;12
100459;59;7
100460;60;11
100461;61;7
100462;62;12
100463;63;5
100464;64;8
100465;65;9
100466;66;6
100467;67;8
100468;68;4
100469;69;8
100470;70;7
100471;71;10
100472;72;7
100473;73;9
100474;74;7
100475;75;12
100476;76;6
100477;77;9
100478;78;6
100479;79;12
100480;80;8
100481;81;9
100482;82;12
100483;83;4
100484;84;8
100485;85;12
100486;86;4
100487;87;9
100488;88;3
100489;89;10
100490;90;10
100491;91;11
100492;92;7
100493;93;6
100494;94;12
100495;95;4
100496;96;6
100497;97;12
100498;98;3
100499;99;4
100500;100;7
100501;101;6
100502;102;8
100503;103;12
100504;104;6
100505;105;5
100506;106;5
100507;107;5
100508;108;7
100509;109;6
100510;110;5
100511;111;9
100512;112;12
100513;113;8
100514;114;8
100515;115;4
100516;116;9
100517;117;3
100518;118;6
100519;119;4
100520;120;10
100521;121;12
100522;122;5
100523;123;7
100524;124;10
100525;125;8
100526;126;11
100527;127;9
100528;128;6
100529;129;10
100530;130;7
100531;131;3
100532;132;7
100533;133;9
100534;134;6
100535;135;3
100536;136;7
100537;137;5
100538;138;11
100539;139;8
100540;140;7
100541;141;7
100542;142;12
100543;143;4
100544;144;10
100545;145;6
100546;146;7
100547;147;6
100548;148;5
100549;149;12
100550;150;10
100551;151;4
100552;152;7
100553;153;7
100554;154;7
100555;155;6
100556;156;9
100557;157;3
100558;158;6
100559;159;3
100560;160;6
100561;161;11
100562;162;9
100563;163;3
100564;164;9
100565;165;7
100566;166;5
100567;167;3
100568;168;7
100569;169;9
100570;170;4
100571;171;6
100572;172;12
100573;173;10
100574;174;11
100575;175;11
100576;176;10
100577;177;5
100578;178;9
100579;179;6
100580;180;10
100581;181;6
100582;182;4
100583;183;3
100584;184;11
100585;185;5
100586;186;3
100587;187;11
100588;188;7
100589;189;10
100590;190;11
100591;191;10
100592;192;3
100593;193;9
100594;194;5
100595;195;4
100596;196;9
100597;197;8
100598;198;12
100599;199;5
100600;200;4
100601;1;12
100602;2;12
100603;3;7
100604;4;3
100605;5;7
100606;6;11
100607;7;8
100608;8;12
100609;9;11
100610;10;12
100611;11;12
100612;12;3
100613;13;10
100614;14;6
100615;15;8
100616;16;7
100617;17;4
100618;18;12
100619;19;7
100620;20;8
100621;21;3
100622;22;8
100623;23;7
100624;24;10
100625;25;10
100626;26;6
100627;27;3
100628;28;5
100629;29;8
100630;30;11
100631;31;7
100632;32;5
100633;33;4
100634;34;7
100635;35;8
100636;36;10
100637;37;3
100638;38;9
100639;39;4
100640;40;3
100641;41;11
100642;42;5
100643;43;3
100644;44;4
100645;45;5
100646;46;3
100647;47;3
100648;48;3
100649;49;12
100650;50;6
100651;51;11
100652;52;9
100653;53;12
100654;54;4
100655;55;5
100656;56;10
100657;57;6
100658;58;6
100659;59;9
100660;60;11
100661;61;5
100662;62;6
100663;63;10
100664;64;10
100665;65;4
100666;66;3
100667;67;9
100668;68;9
100669;69;7
100670;70;6
100671;71;9
100672;72;8
100673;73;5
100674;74;3
100675;75;10
100676;76;11
100677;77;3
100678;78;7
100679;79;10
100680;80;9
100681;81;11
100682;82;7
100683;83;8
100684;84;9
100685;85;11
100686;86;7
100687;87;11
100688;88;9
100689;89;4
100690;90;10
100691;91;11
100692;92;5
100693;93;8
100694;94;10
100695;95;8
100696;96;3
100697;97;3
100698;98;10
100699;99;3
100700;100;7
100701;101;11
100702;102;3
100703;103;9
100704;104;3
100705;105;11
100706;106;6
100707;107;3
100708;108;11
100709;109;6
100710;110;7
100711;111;5
100712;112;10
100713;113;6
100714;114;3
100715;115;8
100716;116;12
100717;117;9
100718;118;3
100719;119;10
100720;120;3
100721;121;12
100722;122;3
100723;123;10
100724;124;3
100725;125;12
100726;126;3
100727;127;4
100728;128;12
100729;129;8
100730;130;5
100731;131;4
100732;132;12
100733;133;10
100734;134;8
100735;135;6
100736;136;4
100737;137;5
100738;138;7
100739;139;9
100740;140;5
100741;141;11
100742;142;10
100743;143;9
100744;144;5
100745;145;8
100746;146;7
100747;147;6
100748;148;11
100749;149;3
100750;150;5
100751;151;7
100752;152;11
100753;153;6
100754;154;9
100755;155;5
100756;156;10
100757;157;3
100758;158;10
100759;159;4
100760;160;7
100761;161;7
100762;162;9
100763;163;11
100764;164;12
100765;165;4
100766;166;4
100767;167;7
100768;168;3
100769;169;5
100770;170;8
100771;171;3
100772;172;7
100773;173;8
100774;174;7
100775;175;8
100776;176;9
100777;177;4
100778;178;5
100779;179;6
100780;180;6
100781;181;8
100782;182;7
100783;183;10
100784;184;4
100785;185;4
100786;186;9
100787;187;3
100788;188;3
100789;189;4
100790;190;7
100791;191;8
100792;192;10
100793;193;9
100794;194;3
100795;195;5
100796;196;6
100797;197;10
100798;198;6
100799;199;8
100800;200;9
100801;1;7
100802;2;9
100803;3;10
100804;4;12
100805;5;12
100806;6;4
100807;7;4
100808;8;8
100809;9;4
100810;10;10
100811;11;10
100812;12;8
100813;13;9
100814;14;11
100815;15;12
100816;16;3
100817;17;8
100818;18;6
100819;19;10
100820;20;6
100821;21;8
100822;22;7
100823;23;3
100824;24;12
100825;25;3
100826;26;9
100827;27;12
100828;28;7
100829;29;8
100830;30;9
100831;31;4
100832;32;8
100833;33;4
100834;34;5
100835;35;6
100836;36;12
100837;37;10
100838;38;12
100839;39;5
100840;40;4
100841;41;5
100842;42;8
100843;43;4
100844;44;9
100845;45;8
100846;46;4
100847;47;11
100848;48;6
100849;49;9
100850;50;3
100851;51;8
100852;52;10
100853;53;3
100854;54;12
100855;55;9
100856;56;5
100857;57;3
100858;58;9
100859;59;11
100860;60;4
100861;61;8
100862;62;4
100863;63;8
100864;64;12
100865;65;5
100866;66;9
100867;67;12
100868;68;10
100869;69;12
100870;70;9
100871;71;8
100872;72;11
100873;73;7
100874;74;8
100875;75;5
100876;76;4
100877;77;7
100878;78;9
100879;79;8
100880;80;9
100881;81;8
100882;82;6
100883;83;4
100884;84;11
100885;85;5
100886;86;11
100887;87;5
100888;88;7
100889;89;9
100890;90;6
100891;91;11
100892;92;8
100893;93;8
100894;94;6
100895;95;9
100896;96;6
100897;97;10
100898;98;3
100899;99;9
100900;100;12
100901;101;12
100902;102;10
100903;103;11
100904;104;6
100905;105;8
100906;106;11
100907;107;9
100908;108;10
100909;109;10
100910;110;3
100911;111;11
100912;112;4
100913;113;7
100914;114;3
100915;115;6
100916;116;12
100917;117;3
100918;118;9
100919;119;8
100920;120;9
100921;121;12
100922;122;9
100923;123;10
100924;124;7
100925;125;10
100926;126;9
100927;127;9
100928;128;9
100929;129;4
100930;130;6
100931;131;12
100932;132;5
100933;133;4
100934;134;12
100935;135;4
100936;136;9
100937;137;3
100938;138;12
100939;139;6
100940;140;11
100941;141;9
100942;142;11
100943;143;11
100944;144;9
100945;145;4
100946;146;11
100947;147;4
100948;148;8
100949;149;9
100950;150;8
100951;151;8
100952;152;4
100953;153;9
100954;154;6
100955;155;5
100956;156;10
100957;157;5
100958;158;9
100959;159;3
100960;160;11
100961;161;8
100962;162;4
100963;163;3
100964;164;10
100965;165;8
100966;166;5
100967;167;9
100968;168;7
100969;169;4
100970;170;7
100971;171;4
100972;172;4
100973;173;7
100974;174;9
100975;175;8
100976;176;11
100977;177;6
100978;178;12
100979;179;8
100980;180;9
100981;181;6
100982;182;11
100983;183;11
100984;184;10
100985;185;5
100986;186;9
100987;187;5
100988;188;7
100989;189;3
100990;190;3
100991;191;4
100992;192;4
100993;193;9
100994;194;12
100995;195;12
100996;196;8
100997;197;12
100998;198;9
100999;199;3
101000;200;8
101001;1;3
101002;2;11
101003;3;9
101004;4;11
101005;5;4
101006;6;5
101007;7;3
101008;8;6
101009;9;8
101010;10;6
101011;11;5
101012;12;8
101013;13;5
101014;14;7
101015;15;9
101016;16;11
101017;17;11
101018;18;4
101019;19;5
101020;20;12
101021;21;12
101022;22;12
101023;23;4
101024;24;4
101025;25;6
101026;26;9
101027;27;3
101028;28;6
101029;29;4
101030;30;9
101031;31;6
101032;32;4
101033;33;4
101034;34;5
101035;35;7
101036;36;5
101037;37;7
101038;38;7
101039;39;12
101040;40;4
101041;41;3
101042;42;11
101043;43;4
101044;44;9
101045;45;10
101046;46;6
101047;47;4
101048;48;6
101049;49;12
101050;50;9
101051;51;6
101052;52;3
101053;53;5
101054;54;3
101055;55;7
101056;56;12
101057;57;7
101058;58;9
101059;59;3
101060;60;10
101061;61;6
101062;62;11
101063;63;5
101064;64;11
101065;65;9
101066;66;7
101067;67;10
101068;68;5
101069;69;10
101070;70;6
101071;71;10
101072;72;10
101073;73;12
101074;74;12
101075;75;3
101076;76;9
101077;77;11
101078;78;7
101079;79;10
101080;80;6
101081;81;3
101082;82;5
101083;83;10
101084;84;7
101085;85;7
101086;86;5
101087;87;4
101088;88;12
101089;89;11
101090;90;3
101091;91;9
101092;92;10
101093;93;9
101094;94;9
101095;95;6
101096;96;9
101097;97;9
101098;98;10
101099;99;4
101100;100;7
101101;101;11
101102;102;8
101103;103;3
101104;104;12
101105;105;6
101106;106;10
101107;107;8
101108;108;8
101109;109;12
101110;110;5
101111;111;3
101112;112;9
101113;113;3
101114;114;6
101115;115;11
101116;116;3
101117;117;12
101118;118;8
101119;119;4
101120;120;6
101121;121;9
101122;122;10
101123;123;3
101124;124;12
101125;125;11
101126;126;7
101127;127;8
101128;128;7
101129;129;4
101130;130;10
101131;131;4
101132;132;8
101133;133;3
101134;134;10
101135;135;10
101136;136;9
101137;137;7
101138;138;4
101139;139;8
101140;140;9
101141;141;9
101142;142;8
101143;143;12
101144;144;3
101145;145;9
101146;146;7
101147;147;7
101148;148;10
101149;149;12
101150;150;8
101151;151;11
101152;152;4
101153;153;5
101154;154;12
101155;155;10
101156;156;6
101157;157;10
101158;158;10
101159;159;10
101160;160;12
101161;161;6
101162;162;3
101163;163;12
101164;164;4
101165;165;6
101166;166;5
101167;167;5
101168;168;12
101169;169;8
101170;170;10
101171;171;6
101172;172;11
101173;173;12
101174;174;10
101175;175;8
101176;176;11
101177;177;3
101178;178;8
101179;179;10
101180;180;8
101181;181;9
101182;182;3
101183;183;4
101184;184;9
101185;185;12
101186;186;4
101187;187;6
101188;188;9
101189;189;8
101190;190;12
101191;191;11
101192;192;11
101193;193;8
101194;194;5
101195;195;3
101196;196;9
101197;197;9
101198;198;11
101199;199;9
101200;200;12
101201;1;12
101202;2;10
101203;3;10
101204;4;12
101205;5;10
101206;6;12
101207;7;8
101208;8;4
101209;9;8
101210;10;11
101211;11;12
101212;12;6
101213;13;9
101214;14;9
101215;15;9
101216;16;3
101217;17;3
101218;18;3
101219;19;7
101220;20;5
101221;21;3
101222;22;3
101223;23;4
101224;24;6
101225;25;8
101226;26;11
101227;27;4
101228;28;7
101229;29;5
101230;30;4
101231;31;12
101232;32;5
101233;33;5
101234;34;3
101235;35;4
101236;36;4
101237;37;3
101238;38;12
101239;39;7
101240;40;6
101241;41;5
101242;42;10
101243;43;8
101244;44;5
101245;45;4
101246;46;5
101247;47;11
101248;48;12
101249;49;6
101250;50;9
101251;51;5
101252;52;9
101253;53;10
101254;54;5
101255;55;11
101256;56;5
101257;57;5
101258;58;4
101259;59;4
101260;60;5
101261;61;11
101262;62;9
101263;63;12
101264;64;5
101265;65;6
101266;66;9
101267;67;12
101268;68;5
101269;69;6
101270;70;6
101271;71;11
101272;72;4
101273;73;8
101274;74;3
101275;75;7
101276;76;12
101277;77;10
101278;78;4
101279;79;5
101280;80;11
101281;81;6
101282;82;8
101283;83;11
101284;84;6
101285;85;12
101286;86;7
101287;87;3
101288;88;12
101289;89;9
101290;90;8
101291;91;10
101292;92;12
101293;93;4
101294;94;7
101295;95;10
101296;96;11
101297;97;7
101298;98;5
101299;99;11
101300;100;11
101301;101;9
101302;102;11
101303;103;3
101304;104;7
101305;105;11
101306;106;9
101307;107;10
101308;108;9
101309;109;4
101310;110;4
101311;111;3
101312;112;3
101313;113;4
101314;114;5
101315;115;6
101316;116;10
101317;117;6
101318;118;5
101319;119;6
101320;120;6
101321;121;6
101322;122;7
101323;123;12
101324;124;12
101325;125;5
101326;126;7
101327;127;10
101328;128;8
101329;129;8
101330;130;7
101331;131;10
101332;132;8
101333;133;6
101334;134;12
101335;135;10
101336;136;5
101337;137;6
101338;138;12
101339;139;3
101340;140;4
101341;141;12
101342;142;9
101343;143;11
101344;144;9
101345;145;3
101346;146;10
101347;147;12
101348;148;12
101349;149;6
101350;150;9
101351;151;12
101352;152;10
101353;153;11
101354;154;3
101355;155;7
101356;156;8
101357;157;9
101358;158;5
101359;159;9
101360;160;5
101361;161;12
101362;162;8
101363;163;12
101364;164;6
101365;165;12
101366;166;6
101367;167;8
101368;168;10
101369;169;3
101370;170;7
101371;171;4
101372;172;9
101373;173;10
101374;174;9
101375;175;9
101376;176;11
101377;177;5
101378;178;8
101379;179;11
101380;180;7
101381;181;8
101382;182;11
101383;183;11
101384;184;4
101385;185;3
101386;186;5
101387;187;3
101388;188;5
101389;189;7
101390;190;10
101391;191;4
101392;192;8
101393;193;7
101394;194;6
101395;195;12
101396;196;9
101397;197;3
101398;198;8
101399;199;7
101400;200;9
101401;1;8
101402;2;11
101403;3;6
101404;4;7
101405;5;10
101406;6;3
101407;7;8
101408;8;9
101409;9;3
101410;10;12
101411;11;8
101412;12;8
101413;13;8
101414;14;5
101415;15;12
101416;16;5
101417;17;4
101418;18;7
101419;19;4
101420;20;4
101421;21;9
101422;22;5
101423;23;10
101424;24;12
101425;25;11
101426;26;10
101427;27;4
101428;28;3
101429;29;8
101430;30;11
101431;31;3
101432;32;9
101433;33;11
101434;34;12
101435;35;12
101436;36;5
101437;37;5
101438;38;8
101439;39;8
101440;40;7
101441;41;4
101442;42;9
101443;43;9
101444;44;3
101445;45;8
101446;46;9
101447;47;3
101448;48;8
101449;49;11
101450;50;11
101451;51;10
101452;52;3
101453;53;4
101454;54;8
101455;55;3
101456;56;9
101457;57;9
101458;58;7
101459;59;7
101460;60;5
101461;61;4
101462;62;5
101463;63;3
101464;64;9
101465;65;5
101466;66;10
101467;67;11
101468;68;5
101469;69;6
101470;70;7
101471;71;8
101472;72;10
101473;73;5
101474;74;3
101475;75;12
101476;76;10
101477;77;7
101478;78;8
101479;79;10
101480;80;6
101481;81;6
101482;82;11
101483;83;10
101484;84;4
101485;85;6
101486;86;3
101487;87;5
101488;88;10
101489;89;9
101490;90;6
101491;91;7
101492;92;7
101493;93;6
101494;94;9
101495;95;5
101496;96;4
101497;97;10
101498;98;3
101499;99;3
101500;100;7
101501;101;3
101502;102;11
101503;103;7
101504;104;5
101505;105;12
101506;106;3
101507;107;3
101508;108;11
101509;109;12
101510;110;7
101511;111;7
101512;112;12
101513;113;3
101514;114;6
101515;115;7
101516;116;9
101517;117;9
101518;118;4
101519;119;12
101520;120;4
101521;121;3
101522;122;3
101523;123;4
101524;124;5
101525;125;7
101526;126;6
101527;127;10
101528;128;3
101529;129;7
101530;130;4
101531;131;4
101532;132;12
101533;133;9
101534;134;8
101535;135;9
101536;136;6
101537;137;8
101538;138;3
101539;139;11
101540;140;12
101541;141;10
101542;142;4
101543;143;8
101544;144;3
101545;145;5
101546;146;12
101547;147;11
101548;148;9
101549;149;9
101550;150;5
101551;151;12
101552;152;3
101553;153;12
101554;154;4
101555;155;8
101556;156;4
101557;157;4
101558;158;8
101559;159;7
101560;160;5
101561;161;9
101562;162;4
101563;163;9
101564;164;7
101565;165;8
101566;166;7
101567;167;9
101568;168;4
101569;169;6
101570;170;4
101571;171;10
101572;172;10
101573;173;6
101574;174;5
101575;175;4
101576;176;4
101577;177;9
101578;178;11
101579;179;9
101580;180;4
101581;181;9
101582;182;9
101583;183;5
101584;184;5
101585;185;11
101586;186;6
101587;187;11
101588;188;7
101589;189;4
101590;190;5
101591;191;9
101592;192;5
101593;193;5
101594;194;6
101595;195;5
101596;196;9
101597;197;4
101598;198;7
101599;199;6
101600;200;6
101601;1;12
101602;2;10
101603;3;7
101604;4;8
101605;5;10
101606;6;12
101607;7;5
101608;8;5
101609;9;5
101610;10;9
101611;11;3
101612;12;7
101613;13;4
101614;14;11
101615;15;3
101616;16;7
101617;17;10
101618;18;3
101619;19;6
101620;20;7
101621;21;12
101622;22;8
101623;23;5
101624;24;10
101625;25;5
101626;26;8
101627;27;10
101628;28;5
101629;29;12
101630;30;3
101631;31;8
101632;32;4
101633;33;4
101634;34;3
101635;35;11
101636;36;10
101637;37;7
101638;38;7
101639;39;5
101640;40;3
101641;41;12
101642;42;7
101643;43;10
101644;44;12
101645;45;9
101646;46;5
101647;47;7
101648;48;4
101649;49;5
101650;50;10
101651;51;3
101652;52;11
101653;53;4
101654;54;12
101655;55;4
101656;56;5
101657;57;6
101658;58;8
101659;59;5
101660;60;8
101661;61;5
101662;62;7
101663;63;7
101664;64;3
101665;65;10
101666;66;11
101667;67;10
101668;68;9
101669;69;12
101670;70;8
101671;71;5
101672;72;4
101673;73;5
101674;74;9
101675;75;11
101676;76;11
101677;77;5
101678;78;5
101679;79;7
101680;80;12
101681;81;11
101682;82;3
101683;83;3
101684;84;5
101685;85;8
101686;86;7
101687;87;10
101688;88;12
101689;89;8
101690;90;10
101691;91;5
101692;92;5
101693;93;11
101694;94;12
101695;95;9
101696;96;5
101697;97;11
101698;98;5
101699;99;3
101700;100;11
101701;101;7
101702;102;11
101703;103;11
101704;104;8
101705;105;5
101706;106;9
101707;107;8
101708;108;10
101709;109;3
101710;110;7
101711;111;4
101712;112;8
101713;113;5
101714;114;10
101715;115;10
101716;116;5
101717;117;7
101718;118;4
101719;119;6
101720;120;4
101721;121;4
101722;122;6
101723;123;4
101724;124;5
101725;125;6
101726;126;8
101727;127;3
101728;128;9
101729;129;3
101730;130;5
101731;131;9
101732;132;10
101733;133;7
101734;134;12
101735;135;9
101736;136;12
101737;137;10
101738;138;4
101739;139;6
101740;140;7
101741;141;6
101742;142;4
101743;143;6
101744;144;3
101745;145;5
101746;146;11
101747;147;10
101748;148;3
101749;149;8
101750;150;6
101751;151;5
101752;152;9
101753;153;11
101754;154;5
101755;155;4
101756;156;9
101757;157;8
101758;158;12
101759;159;12
101760;160;3
101761;161;9
101762;162;3
101763;163;3
101764;164;3
101765;165;7
101766;166;12
101767;167;9
101768;168;3
101769;169;10
101770;170;10
101771;171;12
101772;172;6
101773;173;9
101774;174;8
101775;175;7
101776;176;10
101777;177;6
101778;178;11
101779;179;6
101780;180;12
101781;181;7
101782;182;4
101783;183;3
101784;184;10
101785;185;12
101786;186;9
101787;187;7
101788;188;7
101789;189;8
101790;190;9
101791;191;11
101792;192;4
101793;193;3
101794;194;6
101795;195;10
101796;196;8
101797;197;8
101798;198;11
101799;199;11
101800;200;9
101801;1;11
101802;2;11
101803;3;7
101804;4;6
101805;5;5
101806;6;3
101807;7;6
101808;8;5
101809;9;9
101810;10;3
101811;11;5
101812;12;8
101813;13;11
101814;14;8
101815;15;7
101816;16;11
101817;17;9
101818;18;9
101819;19;8
101820;20;12
101821;21;9
101822;22;9
101823;23;12
101824;24;5
101825;25;10
101826;26;8
101827;27;7
101828;28;9
101829;29;3
101830;30;4
101831;31;9
101832;32;10
101833;33;7
101834;34;10
101835;35;9
101836;36;4
101837;37;4
101838;38;8
101839;39;3
101840;40;5
101841;41;6
101842;42;6
101843;43;12
101844;44;3
101845;45;6
101846;46;11
101847;47;10
101848;48;10
101849;49;9
101850;50;4
101851;51;8
101852;52;10
101853;53;11
101854;54;8
101855;55;7
101856;56;9
101857;57;8
101858;58;12
101859;59;5
101860;60;8
101861;61;10
101862;62;4
101863;63;8
101864;64;12
101865;65;7
101866;66;4
101867;67;12
101868;68;11
101869;69;3
101870;70;5
101871;71;6
101872;72;6
101873;73;8
101874;74;10
101875;75;11
101876;76;8
101877;77;5
101878;78;10
101879;79;9
101880;80;9
101881;81;8
101882;82;7
101883;83;8
101884;84;4
101885;85;12
101886;86;10
101887;87;11
101888;88;3
101889;89;7
101890;90;11
101891;91;8
101892;92;7
101893;93;11
101894;94;9
101895;95;9
101896;96;9
101897;97;10
101898;98;6
101899;99;12
101900;100;9
101901;101;12
101902;102;12
101903;103;9
101904;104;11
101905;105;5
101906;106;9
101907;107;9
101908;108;10
101909;109;10
101910;110;11
101911;111;8
101912;112;5
101913;113;10
101914;114;6
101915;115;10
101916;116;8
101917;117;11
101918;118;7
101919;119;12
101920;120;9
101921;121;6
101922;122;3
101923;123;8
101924;124;11
101925;125;7
101926;126;6
101927;127;9
101928;128;3
101929;129;8
101930;130;4
101931;131;10
101932;132;3
101933;133;11
101934;134;3
101935;135;6
101936;136;12
101937;137;3
101938;138;8
101939;139;8
101940;140;5
101941;141;8
101942;142;9
101943;143;5
101944;144;7
101945;145;6
101946;146;8
101947;147;10
101948;148;10
101949;149;11
101950;150;3
101951;151;5
101952;152;10
101953;153;9
101954;154;8
101955;155;8
101956;156;3
101957;157;12
101958;158;11
101959;159;12
101960;160;5
101961;161;8
101962;162;9
101963;163;5
101964;164;12
101965;165;6
101966;166;9
101967;167;12
101968;168;8
101969;169;5
101970;170;6
101971;171;12
101972;172;4
101973;173;3
101974;174;6
101975;175;12
101976;176;3
101977;177;10
101978;178;11
101979;179;4
101980;180;8
101981;181;3
101982;182;4
101983;183;7
101984;184;4
101985;185;9
101986;186;6
101987;187;12
101988;188;6
